name,latency,read_uncached,write,price
G Skill Intl F4-2666C15-8GVR 8GB,22,17350,12835,NA
G Skill Intl F4-2666C15-8GVS 8GB,21,18752,14122,NA
G Skill Intl F4-2666C16-4GRB 4GB,28,12594,10296,NA
G Skill Intl F4-2666C16-8GRB 8GB,29,12876,10389,NA
G Skill Intl F4-2666C18-16GRS 16GB,24,16460,12036,NA
G Skill Intl F4-2666C18-8GRS 8GB,24,15724,12727,NA
G Skill Intl F4-2666C18-8GTZR 8GB,22,17592,12864,NA
G Skill Intl F4-2666C19-8GIS 8GB,22,18109,13789,NA
G Skill Intl F4-2666C19-8GNT 8GB,21,17919,13212,NA
G Skill Intl F4-2666C19-8GRS 8GB,27,16246,12486,NA
G Skill Intl F4-2666C19-8GVR 8GB,22,17183,12391,NA
G Skill Intl F4-2800C14-16GTZ 16GB,25,15621,11255,NA
G Skill Intl F4-2800C14-16GVK 16GB,22,17834,13358,NA
G Skill Intl F4-2800C15-16GRKD 16GB,28,14096,10365,NA
G Skill Intl F4-2800C15-16GVR 16GB,26,14860,10818,NA
G Skill Intl F4-2800C15-4GTZB 4GB,21,18657,14026,NA
G Skill Intl F4-2800C15-4GVR 4GB,21,18461,13901,NA
G Skill Intl F4-2800C15-4GVRB 4GB,22,17805,13360,NA
G Skill Intl F4-2800C15-8GRBB 8GB,26,14185,11311,NA
G Skill Intl F4-2800C15-8GRK 8GB,27,13254,11052,NA
G Skill Intl F4-2800C15-8GTXG 8GB,25,14697,10998,NA
G Skill Intl F4-2800C15-8GTZB 8GB,22,17717,13562,NA
G Skill Intl F4-2800C15-8GVR 8GB,22,17283,13071,NA
G Skill Intl F4-2800C15-8GVRB 8GB,24,15959,11386,NA
G Skill Intl F4-2800C15-8GVSB 8GB,22,17475,12010,NA
G Skill Intl F4-2800C16-4GRK 4GB,26,13927,11130,$140.52*
G Skill Intl F4-2800C16-4GRR 4GB,25,15726,12202,NA
G Skill Intl F4-2800C16-8GRK 8GB,26,14360,11403,NA
G Skill Intl F4-2800C16-8GRR 8GB,24,16247,11858,NA
G Skill Intl F4-2800C16-8GVG 8GB,22,17204,12593,NA
G Skill Intl F4-2800C16-8GVR 8GB,25,15248,11479,NA
G Skill Intl F4-2800C17-8GIS 8GB,22,16835,11450,NA
G Skill Intl F4-2800C17-8GVR 8GB,22,16299,10384,NA
G Skill Intl F4-2800C18-16GRS 16GB,24,16421,12317,NA
G Skill Intl F4-2800C18-8GRS 8GB,27,15966,12794,NA
G Skill Intl F4-2933C16-16GFX 16GB,21,19674,14478,NA
G Skill Intl F4-3000C14-16GTZ 16GB,23,17537,13488,NA
G Skill Intl F4-3000C14-16GTZR 16GB,23,16217,13642,NA
G Skill Intl F4-3000C14-16GVK 16GB,24,16297,12386,NA
G Skill Intl F4-3000C14-16GVKD 16GB,31,12269,9427,NA
G Skill Intl F4-3000C14-16GVR 16GB,21,18597,14511,NA
G Skill Intl F4-3000C14-16GVRD 16GB,29,13600,10129,NA
G Skill Intl F4-3000C14-8GTZ 8GB,20,18997,14473,NA
G Skill Intl F4-3000C14-8GTZR 8GB,19,19342,14769,NA
G Skill Intl F4-3000C14-8GVK 8GB,22,16769,12910,NA
G Skill Intl F4-3000C14-8GVR 8GB,20,18166,13979,NA
G Skill Intl F4-3000C15-16GTZ 16GB,22,18096,13664,NA
G Skill Intl F4-3000C15-16GVR 16GB,22,17787,13152,NA
G Skill Intl F4-3000C15-4GRBB 4GB,24,15293,12139,NA
G Skill Intl F4-3000C15-4GRK 4GB,23,15360,12324,NA
G Skill Intl F4-3000C15-4GRR 4GB,25,14426,11550,$225.98*
G Skill Intl F4-3000C15-4GTZB 4GB,19,19314,15077,NA
G Skill Intl F4-3000C15-4GVR 4GB,22,17647,13690,NA
G Skill Intl F4-3000C15-4GVRB 4GB,23,16661,12650,NA
G Skill Intl F4-3000C15-8GRBB 8GB,24,16167,12061,NA
G Skill Intl F4-3000C15-8GRK 8GB,23,16593,12858,$229.99
G Skill Intl F4-3000C15-8GRKB 8GB,20,18942,15023,NA
G Skill Intl F4-3000C15-8GRRB 8GB,23,17650,13530,NA
G Skill Intl F4-3000C15-8GTZ 8GB,20,18931,14769,NA
G Skill Intl F4-3000C15-8GTZB 8GB,21,18548,14279,NA
G Skill Intl F4-3000C15-8GTZR 8GB,20,18701,13974,NA
G Skill Intl F4-3000C15-8GVGB 8GB,21,18429,13660,NA
G Skill Intl F4-3000C15-8GVKB 8GB,21,18371,13517,NA
G Skill Intl F4-3000C15-8GVR 8GB,22,17757,13630,NA
G Skill Intl F4-3000C15-8GVRB 8GB,22,17323,12950,NA
G Skill Intl F4-3000C15-8GVS 8GB,21,18205,13815,NA
G Skill Intl F4-3000C16-16GISB 16GB,23,17416,13553,NA
G Skill Intl F4-3000C16-16GRS 16GB,26,16366,12465,NA
G Skill Intl F4-3000C16-16GSXFB 16GB,29,13353,9584,NA
G Skill Intl F4-3000C16-16GSXWB 16GB,20,20017,15580,NA
G Skill Intl F4-3000C16-16GTZR 16GB,23,17844,13913,NA
G Skill Intl F4-3000C16-16GVRB 16GB,25,17009,12863,NA
G Skill Intl F4-3000C16-8GISB 8GB,21,17713,12700,NA
G Skill Intl F4-3000C16-8GRS 8GB,21,18059,13519,NA
G Skill Intl F4-3000C16-8GSXFB 8GB,22,17418,13230,NA
G Skill Intl F4-3000C16-8GSXKB 8GB,21,18716,14142,NA
G Skill Intl F4-3000C16-8GTZR 8GB,22,17973,13366,NA
G Skill Intl F4-3000C16-8GVRB 8GB,21,18667,14179,NA
G Skill Intl F4-3000C16-8GVSB 8GB,22,17205,12237,NA
G Skill Intl F4-3200C14-16GTZ 16GB,21,18426,14130,NA
G Skill Intl F4-3200C14-16GTZKO 16GB,18,21251,15843,NA
G Skill Intl F4-3200C14-16GTZKW 16GB,20,19828,14627,NA
G Skill Intl F4-3200C14-16GTZKY 16GB,21,17286,12797,NA
G Skill Intl F4-3200C14-16GTZR 16GB,20,19521,15612,NA
G Skill Intl F4-3200C14-16GTZSK 16GB,21,18951,14168,NA
G Skill Intl F4-3200C14-16GTZSW 16GB,22,17122,12660,NA
G Skill Intl F4-3200C14-16GVK 16GB,21,18709,14427,NA
G Skill Intl F4-3200C14-16GVR 16GB,22,18058,14115,NA
G Skill Intl F4-3200C14-8GFX 8GB,18,20281,15531,NA
G Skill Intl F4-3200C14-8GTZ 8GB,20,18642,14315,NA
G Skill Intl F4-3200C14-8GTZKO 8GB,17,20971,15641,NA
G Skill Intl F4-3200C14-8GTZKW 8GB,19,19822,14169,NA
G Skill Intl F4-3200C14-8GTZKY 8GB,21,19141,14608,NA
G Skill Intl F4-3200C14-8GTZR 8GB,19,19921,15052,NA
G Skill Intl F4-3200C14-8GTZRX 8GB,21,18023,14990,NA
G Skill Intl F4-3200C14-8GTZSK 8GB,19,19939,14925,NA
G Skill Intl F4-3200C14-8GTZSW 8GB,21,17576,13436,NA
G Skill Intl F4-3200C14-8GVK 8GB,19,19789,15056,NA
G Skill Intl F4-3200C14-8GVR 8GB,18,20764,15867,NA
G Skill Intl F4-3200C15-16GTZ 16GB,21,18135,13649,NA
G Skill Intl F4-3200C15-16GTZKO 16GB,27,13851,7734,NA
G Skill Intl F4-3200C15-16GTZKW 16GB,20,19686,15520,NA
G Skill Intl F4-3200C15-16GTZR 16GB,20,19757,15336,NA
G Skill Intl F4-3200C15-16GTZSK 16GB,20,19688,15212,NA
G Skill Intl F4-3200C15-16GTZSW 16GB,28,12760,10201,NA
G Skill Intl F4-3200C15-16GVK 16GB,24,17100,12652,NA
G Skill Intl F4-3200C15-16GVR 16GB,21,18670,14567,NA
G Skill Intl F4-3200C15-4GRKD 4GB,25,16155,12609,NA
G Skill Intl F4-3200C15-8GTZ 8GB,20,18808,14615,NA
G Skill Intl F4-3200C15-8GTZKO 8GB,21,17179,13212,NA
G Skill Intl F4-3200C15-8GTZKW 8GB,18,19908,15308,NA
G Skill Intl F4-3200C15-8GTZSK 8GB,18,20552,16139,NA
G Skill Intl F4-3200C15-8GTZSW 8GB,21,17698,13076,NA
G Skill Intl F4-3200C15-8GVK 8GB,21,18571,14465,NA
G Skill Intl F4-3200C15-8GVR 8GB,21,17590,12992,NA
G Skill Intl F4-3200C16-16GRS 16GB,19,20879,15830,NA
G Skill Intl F4-3200C16-16GSXKB 16GB,22,17663,14077,NA
G Skill Intl F4-3200C16-16GTZ 16GB,25,16580,13113,NA
G Skill Intl F4-3200C16-16GTZA 16GB,22,17994,13427,NA
G Skill Intl F4-3200C16-16GTZKO 16GB,21,18671,14292,NA
G Skill Intl F4-3200C16-16GTZKW 16GB,24,17073,13165,NA
G Skill Intl F4-3200C16-16GTZKY 16GB,18,20746,16425,NA
G Skill Intl F4-3200C16-16GTZR 16GB,21,18977,14157,NA
G Skill Intl F4-3200C16-16GTZRX 16GB,22,18244,13216,NA
G Skill Intl F4-3200C16-16GTZSK 16GB,21,19191,14457,NA
G Skill Intl F4-3200C16-16GTZSW 16GB,22,17722,13779,NA
G Skill Intl F4-3200C16-16GVK 16GB,23,17625,13067,NA
G Skill Intl F4-3200C16-16GVKA 16GB,21,18977,14809,NA
G Skill Intl F4-3200C16-16GVR 16GB,20,19009,13451,NA
G Skill Intl F4-3200C16-16GVS 16GB,23,18790,14598,NA
G Skill Intl F4-3200C16-4GRB 4GB,20,18894,14652,NA
G Skill Intl F4-3200C16-4GRK 4GB,25,15388,12175,NA
G Skill Intl F4-3200C16-4GRKD 4GB,26,13939,11265,NA
G Skill Intl F4-3200C16-4GTZ 4GB,20,18585,14761,NA
G Skill Intl F4-3200C16-4GTZB 4GB,21,17494,13505,NA
G Skill Intl F4-3200C16-4GVK 4GB,20,18493,14291,NA
G Skill Intl F4-3200C16-4GVKB 4GB,22,17201,13403,NA
G Skill Intl F4-3200C16-4GVRB 4GB,20,18464,14633,NA
G Skill Intl F4-3200C16-8GRKB 8GB,19,19869,15025,NA
G Skill Intl F4-3200C16-8GSXFB 8GB,25,15243,13759,NA
G Skill Intl F4-3200C16-8GSXKB 8GB,21,18357,14781,NA
G Skill Intl F4-3200C16-8GSXWB 8GB,20,19145,14305,NA
G Skill Intl F4-3200C16-8GTZ 8GB,20,19046,15077,NA
G Skill Intl F4-3200C16-8GTZB 8GB,22,17737,13700,NA
G Skill Intl F4-3200C16-8GTZKO 8GB,22,16205,10424,NA
G Skill Intl F4-3200C16-8GTZKW 8GB,21,17913,13544,NA
G Skill Intl F4-3200C16-8GTZKY 8GB,21,18506,14142,NA
G Skill Intl F4-3200C16-8GTZR 8GB,20,18950,14358,NA
G Skill Intl F4-3200C16-8GTZRX 8GB,19,19434,14179,NA
G Skill Intl F4-3200C16-8GTZSK 8GB,21,17982,13802,NA
G Skill Intl F4-3200C16-8GTZSW 8GB,21,18544,13765,NA
G Skill Intl F4-3200C16-8GVGB 8GB,21,18768,13926,NA
G Skill Intl F4-3200C16-8GVK 8GB,21,18600,14475,NA
G Skill Intl F4-3200C16-8GVKB 8GB,21,18537,13940,NA
G Skill Intl F4-3200C16-8GVR 8GB,22,18079,13500,NA
G Skill Intl F4-3200C16-8GVRB 8GB,22,17655,13099,NA
G Skill Intl F4-3200C16-8GVS 8GB,22,18097,13309,NA
G Skill Intl F4-3200C16-8GVSB 8GB,25,13598,10578,NA
G Skill Intl F4-3200C18-16GRS 16GB,19,19597,15088,NA
G Skill Intl F4-3300C16-16GTZKW 16GB,24,16119,11901,NA
G Skill Intl F4-3300C16-16GTZSW 16GB,29,13741,11333,NA
G Skill Intl F4-3300C16-4GRKD 4GB,25,14318,11683,NA
G Skill Intl F4-3300C16-4GRRD 4GB,29,13853,11803,NA
G Skill Intl F4-3300C16-8GTZ 8GB,27,13590,9863,NA
G Skill Intl F4-3300C16-8GTZSW 8GB,23,18365,14090,NA
G Skill Intl F4-3333C16-16GTZ 16GB,26,15159,11171,NA
G Skill Intl F4-3333C16-16GTZR 16GB,23,16867,12663,NA
G Skill Intl F4-3333C16-16GVR 16GB,23,17440,12805,NA
G Skill Intl F4-3333C16-4GRKD 4GB,28,12936,10332,NA
G Skill Intl F4-3333C16-4GRRD 4GB,28,13095,11006,NA
G Skill Intl F4-3333C16-8GTZ 8GB,20,19011,14702,NA
G Skill Intl F4-3333C16-8GTZB 8GB,23,16763,12366,NA
G Skill Intl F4-3333C16-8GTZKW 8GB,25,14361,9966,NA
G Skill Intl F4-3333C16-8GTZSW 8GB,24,15079,11093,NA
G Skill Intl F4-3333C16-8GVK 8GB,25,15149,12117,NA
G Skill Intl F4-3333C16-8GVR 8GB,24,15274,10727,NA
G Skill Intl F4-3400C16-16GTZ 16GB,23,17678,13478,NA
G Skill Intl F4-3400C16-16GVK 16GB,22,18498,14537,NA
G Skill Intl F4-3400C16-16GVR 16GB,24,17014,12857,NA
G Skill Intl F4-3400C16-4GRBD 4GB,21,18208,14715,NA
G Skill Intl F4-3400C16-8GTZ 8GB,21,18694,14672,NA
G Skill Intl F4-3400C16-8GTZKW 8GB,25,15476,10607,NA
G Skill Intl F4-3400C16-8GVK 8GB,21,18731,14291,NA
G Skill Intl F4-3466C16-16GTZ 16GB,23,17298,13665,NA
G Skill Intl F4-3466C16-16GTZR 16GB,19,20504,15999,NA
G Skill Intl F4-3466C16-16GTZSW 16GB,22,18164,14295,NA
G Skill Intl F4-3466C16-4GTZ 4GB,20,19754,15372,NA
G Skill Intl F4-3466C16-4GVK 4GB,19,19770,15565,NA
G Skill Intl F4-3466C16-8GTZ 8GB,20,19022,15141,NA
G Skill Intl F4-3466C16-8GTZKW 8GB,21,18002,14322,NA
G Skill Intl F4-3466C16-8GTZR 8GB,19,20151,15304,NA
G Skill Intl F4-3466C16-8GTZSK 8GB,18,20605,15676,NA
G Skill Intl F4-3466C16-8GTZSW 8GB,29,12875,9445,NA
G Skill Intl F4-3466C16-8GVK 8GB,19,20092,14784,NA
G Skill Intl F4-3600C15-8GTZ 8GB,18,20929,16333,NA
G Skill Intl F4-3600C16-8GTZ 8GB,18,20976,16707,NA
G Skill Intl F4-3600C16-8GTZKW 8GB,18,20515,15800,NA
G Skill Intl F4-3600C16-8GTZR 8GB,19,20570,16093,NA
G Skill Intl F4-3600C16-8GTZSW 8GB,20,19512,15499,NA
G Skill Intl F4-3600C16-8GVK 8GB,18,20411,15451,NA
G Skill Intl F4-3600C17-16GTZ 16GB,20,20150,15814,NA
G Skill Intl F4-3600C17-16GTZKK 16GB,20,20079,15742,NA
G Skill Intl F4-3600C17-16GTZKW 16GB,22,18611,14922,NA
G Skill Intl F4-3600C17-16GTZR 16GB,22,18289,14805,NA
G Skill Intl F4-3600C17-16GTZSW 16GB,23,17658,14811,NA
G Skill Intl F4-3600C17-4GTZ 4GB,19,19644,15540,NA
G Skill Intl F4-3600C17-4GVK 4GB,22,17582,13705,NA
G Skill Intl F4-3600C17-8GTZ 8GB,20,18697,14269,NA
G Skill Intl F4-3600C17-8GTZR 8GB,19,19712,15046,NA
G Skill Intl F4-3600C17-8GVK 8GB,21,18558,14390,NA
G Skill Intl F4-3600C18-8GTZRX 8GB,19,19880,16628,NA
G Skill Intl F4-3600C19-16GSXKB 16GB,19,20400,16509,NA
G Skill Intl F4-3600C19-16GSXWB 16GB,20,19789,15551,NA
G Skill Intl F4-3600C19-16GVRB 16GB,21,18669,14050,NA
G Skill Intl F4-3600C19-8GSXF 8GB,18,20279,14063,NA
G Skill Intl F4-3600C19-8GSXK 8GB,22,17470,12721,NA
G Skill Intl F4-3600C19-8GSXKB 8GB,19,20287,16128,NA
G Skill Intl F4-3600C19-8GSXWB 8GB,20,18853,14759,NA
G Skill Intl F4-3600C19-8GTZRB 8GB,23,16381,11393,NA
G Skill Intl F4-3600C19-8GVRB 8GB,20,19059,14210,NA
G Skill Intl F4-3733C17-16GTZR 16GB,24,17339,15569,NA
G Skill Intl F4-3733C17-4GTZ 4GB,18,20533,16956,NA
G Skill Intl F4-3733C17-4GVK 4GB,21,19012,14397,NA
G Skill Intl F4-3733C17-8GTZA 8GB,19,20158,15983,NA
G Skill Intl F4-3733C17-8GTZKW 8GB,20,19108,13681,NA
G Skill Intl F4-3733C17-8GTZSW 8GB,17,21316,17812,NA
G Skill Intl F4-3866C18-16GTZR 16GB,20,19740,15281,NA
G Skill Intl F4-3866C18-4GTZ 4GB,21,18986,14858,NA
G Skill Intl F4-3866C18-4GVK 4GB,19,19585,13775,NA
G Skill Intl F4-3866C18-8GTZ 8GB,20,18925,14490,NA
G Skill Intl F4-3866C18-8GTZR 8GB,19,20182,15068,NA
G Skill Intl F4-3866C18-8GTZSW 8GB,18,21732,17817,NA
G Skill Intl F4-4000C17-8GTZR 8GB,20,19233,14768,NA
G Skill Intl F4-4000C18-8GTZ 8GB,19,19691,15573,NA
G Skill Intl F4-4000C18-8GTZKW 8GB,20,19735,14617,NA
G Skill Intl F4-4000C18-8GTZR 8GB,19,19901,14841,NA
G Skill Intl F4-4000C18-8GTZSW 8GB,20,19062,14717,NA
G Skill Intl F4-4000C19-16GTZSW 16GB,22,17645,15009,NA
G Skill Intl F4-4000C19-4GTZ 4GB,20,19286,14647,NA
G Skill Intl F4-4000C19-4GVK 4GB,21,18545,14185,NA
G Skill Intl F4-4000C19-8GTZ 8GB,20,18859,14133,NA
G Skill Intl F4-4000C19-8GTZKW 8GB,19,19353,15011,NA
G Skill Intl F4-4000C19-8GTZSW 8GB,20,18853,15046,NA
G Skill Intl F4-4133C17-8GTZR 8GB,19,20332,15159,NA
G Skill Intl F4-4133C19-4GTZ 4GB,19,19503,14860,NA
G Skill Intl F4-4133C19-8GTZA 8GB,21,17230,12618,NA
G Skill Intl F4-4133C19-8GTZC 8GB,18,21065,15085,NA
G Skill Intl F4-4133C19-8GTZKKF 8GB,32,10846,12285,NA
G Skill Intl F4-4133C19-8GTZKW 8GB,19,20228,16097,NA
G Skill Intl F4-4133C19-8GTZKWC 8GB,20,15321,9899,NA
G Skill Intl F4-4133C19-8GTZR 8GB,21,18443,14192,NA
G Skill Intl F4-4133C19-8GTZSWF 8GB,34,9910,11930,NA
G Skill Intl F4-4266C17-8GTZR 8GB,21,19215,14697,NA
G Skill Intl F4-4266C19-8GTRS 8GB,18,12727,6355,NA
G Skill Intl F4-4266C19-8GTZA 8GB,18,20499,15781,NA
G Skill Intl F4-4266C19-8GTZKW 8GB,18,20452,15591,NA
G Skill Intl F4-4266C19-8GTZR 8GB,19,20226,15525,NA
G Skill Intl F4-4266C19-8GTZSW 8GB,17,22059,18039,NA
G Skill Intl F4-4400C19-8GTZKK 8GB,19,19574,14131,NA
G Skill Intl F4-4400C19-8GTZSW 8GB,16,22075,16842,NA
G Skill Intl F4-4600C19-8GTZKKC 8GB,17,21160,17193,NA
Gloway International (HK) STK2400CL17SNB16GB 16GB,23,17548,13180,NA
Golden Empire CL14-14-14 D4-2400 16GB,24,16825,11625,NA
Golden Empire CL14-16-16 D4-2400 16GB,25,16085,11855,NA
Golden Empire CL15-15-15 D4-2133 8GB,25,15084,10449,NA
Golden Empire CL15-15-15 D4-2400 4GB,24,16446,12236,NA
Golden Empire CL15-15-15 D4-2666 4GB,26,13425,10954,NA
Golden Empire CL15-15-15 D4-3000 8GB,26,13780,10366,NA
Golden Empire CL15-17-17 D4-3000 8GB,21,18157,13603,NA
Golden Empire CL15-17-17 D4-3200 8GB,23,15462,11560,NA
Golden Empire CL16-16-16 D4-2400 8GB,24,15869,11154,NA
Golden Empire CL16-16-16 D4-2800 8GB,25,14676,11480,NA
Golden Empire CL16-16-16 D4-3000 4GB,25,13988,11107,NA
Golden Empire CL16-16-16 D4-3200 4GB,22,17117,13131,NA
Golden Empire CL16-18-18 D4-2666 8GB,24,17624,13585,NA
Golden Empire CL16-18-18 D4-3000 16GB,22,17734,12788,NA
Golden Empire CL16-18-18 D4-3200 8GB,21,18957,14312,NA
Golden Empire CL16-18-18 D4-3400 4GB,26,14392,11231,NA
Golden Empire CL17-17-17 D4-2400 16GB,22,17416,12649,NA
Golden Empire CL18-20-20 D4-3000 8GB,22,17169,12048,NA
Golden Empire CL19-19-19 D4-2666 4GB,23,16719,11403,NA
Golden Empire CL19-25-25 D4-4000 4GB,23,17473,12818,NA
Hoodisk Electronics Co Ltd GKE160SO102408-2666 16GB,27,16706,11301,NA
Hynix Semiconductor (Hyundai Electronics) GKE160SO102408-2400 16GB,24,16036,12502,NA
Hynix Semiconductor (Hyundai Electronics) GKE800SO102408-2400 8GB,25,14574,9904,NA
Hynix Semiconductor (Hyundai Electronics) GKE800SO51208-2133AH 8GB,28,14318,11420,NA
Hynix Semiconductor (Hyundai Electronics) GKE800SO51208-2400AH 8GB,25,14211,7370,NA
Hynix Semiconductor (Hyundai Electronics) HMA41GR7AFR4N-TF 8GB,37,9085,7555,NA
Hynix Semiconductor (Hyundai Electronics) HMA41GR7AFR4N-UH 8GB,32,11279,7560,NA
Hynix Semiconductor (Hyundai Electronics) HMA41GR7AFR8N-TF 8GB,34,11144,9465,NA
Hynix Semiconductor (Hyundai Electronics) HMA41GR7AFR8N-UH 8GB,33,11596,8299,NA
Hynix Semiconductor (Hyundai Electronics) HMA41GR7MFR4N-TF 8GB,35,9784,7829,NA
Hynix Semiconductor (Hyundai Electronics) HMA41GR7MFR8N-TF 8GB,38,9430,8242,NA
Hynix Semiconductor (Hyundai Electronics) HMA41GS6AFR8N-TF 8GB,28,13792,10352,NA
Hynix Semiconductor (Hyundai Electronics) HMA41GU6AFR8N-TF 8GB,27,15632,11349,NA
Hynix Semiconductor (Hyundai Electronics) HMA41GU6MFR8N-TF 8GB,29,13760,11002,NA
Hynix Semiconductor (Hyundai Electronics) HMA42GR7AFR4N-TF 16GB,35,9722,8261,NA
Hynix Semiconductor (Hyundai Electronics) HMA42GR7AFR4N-UH 16GB,35,10275,7433,NA
Hynix Semiconductor (Hyundai Electronics) HMA42GR7MFR4N-TF 16GB,36,9116,7939,NA
Hynix Semiconductor (Hyundai Electronics) HMA451R7AFR8N-UH 4GB,36,9302,7026,NA
Hynix Semiconductor (Hyundai Electronics) HMA451R7MFR8N-TF 4GB,36,9498,7689,NA
Hynix Semiconductor (Hyundai Electronics) HMA451R7MFR8N-TFTD 4GB,41,7806,6078,NA
Hynix Semiconductor (Hyundai Electronics) HMA451S6AFR8N-TF 4GB,28,13833,10066,NA
Hynix Semiconductor (Hyundai Electronics) HMA451U6AFR8N-TF 4GB,27,14558,10447,NA
Hynix Semiconductor (Hyundai Electronics) HMA451U6MFR8N-TF 4GB,29,12240,9572,NA
Hynix Semiconductor (Hyundai Electronics) HMA81GR7MFR8N-UH 8GB,37,10392,7845,NA
Hynix Semiconductor (Hyundai Electronics) HMA81GS6AFR8N-UH 8GB,27,13758,9836,NA
Hynix Semiconductor (Hyundai Electronics) HMA81GS6AFR8N-VK 8GB,25,15299,12701,NA
Hynix Semiconductor (Hyundai Electronics) HMA81GS6MFR8N-UH 8GB,26,14417,11922,NA
Hynix Semiconductor (Hyundai Electronics) HMA81GU6AFR8N-UH 8GB,24,16110,10975,NA
Hynix Semiconductor (Hyundai Electronics) HMA82GR7AFR8N-UH 16GB,35,10024,6993,NA
Hynix Semiconductor (Hyundai Electronics) HMA82GR7MFR4N-UH 16GB,40,9054,6859,NA
Hynix Semiconductor (Hyundai Electronics) HMA82GR7MFR8N-UH 16GB,35,10291,8009,NA
Hynix Semiconductor (Hyundai Electronics) HMA82GS6AFR8N-UH 16GB,28,13850,9909,NA
Hynix Semiconductor (Hyundai Electronics) HMA82GS6CJR8N-VK 16GB,44,9979,6284,NA
Hynix Semiconductor (Hyundai Electronics) HMA82GS6MFR8N-TF 16GB,29,13649,9858,NA
Hynix Semiconductor (Hyundai Electronics) HMA82GU6AFR8N-UH 16GB,27,15221,10193,NA
Hynix Semiconductor (Hyundai Electronics) HMA82GU6MFR8N-TF 16GB,25,14757,8859,NA
Hynix Semiconductor (Hyundai Electronics) HMA84GL7MMR4N-TF 32GB,41,8895,7705,NA
Hynix Semiconductor (Hyundai Electronics) HMA84GR7MFR4N-TF 32GB,35,10508,8096,NA
Hynix Semiconductor (Hyundai Electronics) HMA84GR7MFR4N-UH 32GB,39,9361,6898,NA
Hynix Semiconductor (Hyundai Electronics) HMA851S6AFR6N-UH 4GB,30,13579,10504,NA
Hyundai Inc AR32C16S8K2SU416R 8GB,20,19676,14804,NA
InnoDisk Corporation 16GB,38,7708,8159,NA
INTENSO 5641160 8GB,23,16081,10196,NA
INTENSO M418039 8GB,20,15974,7419,NA
ISD Technology Limited IM44GU48A30-GIIHM 4GB,23,14877,9289,NA
ISD Technology Limited IM48GU48N21-FFFHM 8GB,25,15611,11788,NA
King Tiger Technology Tigo-2400MHz-8G 8GB,23,16116,9846,NA
Kingmax Semiconductor GLLG42F-DA---------- 8GB,23,16250,9631,NA
Kingston 9905598-006.A00G 8GB,28,13166,10581,NA
Kingston 9905598-009.A00G 8GB,28,13346,10328,NA
Kingston 9905598-019.A00G 16GB,23,14197,7223,NA
Kingston 9905598-025.A00G 8GB,25,13395,6821,NA
Kingston 9905598-044.A00G 16GB,23,15856,8919,NA
Kingston 9905599-020.A00G 8GB,25,14314,9184,NA
Kingston 9905599-025.A00G 8GB,24,15558,11512,NA
Kingston 9905599-026.A00G 8GB,23,15499,10456,NA
Kingston 9905622-024.A00G 4GB,25,14719,11057,NA
Kingston 9905622-025.A00G 4GB,29,12266,9839,NA
Kingston 9905622-025.A01G 4GB,25,15004,11068,NA
Kingston 9905622-051.A00G 8GB,23,16571,11688,NA
Kingston 9905622-055.A00G 4GB,24,14482,9548,NA
Kingston 9905622-057.A00G 4GB,24,15606,11099,NA
Kingston 9905622-058.A00G 8GB,24,14718,9397,NA
Kingston 9905622-075.A00G 8GB,25,12479,5574,NA
Kingston 9905624-007.A00G 8GB,24,13822,6664,NA
Kingston 9905624-008.A00G 8GB,27,14271,10135,NA
Kingston 9905624-009.A00G 8GB,27,14102,10815,NA
Kingston 9905624-010.A00G 4GB,28,14591,10713,NA
Kingston 9905624-013.A00G 8GB,25,15901,11739,NA
Kingston 9905624-014.A00G 4GB,23,16232,13343,NA
Kingston 9905624-033.A00G 8GB,25,15058,11441,NA
Kingston 9905624-036.A00G 8GB,29,14662,9405,NA
Kingston 9905625-011.A00G 8GB,24,15934,12353,NA
Kingston 9905625-029.A00G 8GB,24,15063,10318,NA
Kingston 9905625-030.A00G 8GB,25,14860,10289,NA
Kingston 9905625-036.A00G 16GB,24,16529,12343,NA
Kingston 9905625-062.A00G 8GB,25,15222,10703,NA
Kingston 9905625-065.A00G 16GB,25,15523,10319,NA
Kingston 9905625-066.A00G 16GB,25,14818,9325,NA
Kingston 9905625-074.A00G 16GB,30,12061,7031,NA
Kingston 9905625-075.A00G 16GB,25,15605,9933,NA
Kingston 9905625-076.A00G 8GB,24,15737,11127,NA
Kingston 9905625-097.A00G 16GB,32,16999,11100,NA
Kingston 9905625-098.A00G 16GB,27,15338,9771,NA
Kingston 9905625-142.A00G 16GB,28,14319,10981,NA
Kingston 9905625-152.A00G 16GB,26,17694,11504,NA
Kingston 9905630-005.A00G 8GB,24,15450,10572,NA
Kingston 9905630-007.A00G 8GB,27,14203,10096,NA
Kingston 9905630-025.A00G 8GB,24,15381,10081,NA
Kingston 9905630-030.A00G 16GB,29,14605,10180,NA
Kingston 9905630-031.A00G 16GB,25,15512,10316,NA
Kingston 9905630-051.A00G 16GB,28,16486,11899,NA
Kingston 9905633-017.A00G 8GB,27,13628,8971,NA
Kingston 9905663-005.A00G 16GB,29,15519,10009,NA
Kingston 9905663-007.A00G 16GB,28,14328,11188,NA
Kingston 9905663-008.A00G 16GB,30,13533,9852,NA
Kingston 9905663-012.A00G 16GB,24,14953,9103,NA
Kingston 9905663-021.A00G 16GB,32,13226,6914,NA
